transaction_id,sale_date,product,product_category,customer_id,quantity,unit_price,revenue
TXN00474,2024-08-06,Samsung Galaxy S24,Smartphones,CUST0202,4,899,3596
TXN01531,2024-08-06,"Samsung 24"" FHD",Monitors,CUST0522,1,179,179
TXN00439,2024-08-06,"MacBook Pro 14""",Laptops,CUST0445,1,1899,1899
TXN01942,2024-08-06,iPhone 15 Pro,Smartphones,CUST0793,4,999,3996
TXN02349,2024-08-06,Samsung Galaxy S24,Smartphones,CUST0675,1,899,899
TXN01193,2024-08-07,Samsung Tab S9,Tablets,CUST0412,1,549,549
TXN02013,2024-08-07,Wireless Mouse,Accessories,CUST0523,2,29,58
TXN00873,2024-08-07,Samsung Galaxy S24,Smartphones,CUST0087,2,899,1798
TXN00497,2024-08-08,USB-C Cable,Accessories,CUST0377,2,19,38
TXN01414,2024-08-08,USB-C Cable,Accessories,CUST0677,2,19,38
TXN00742,2024-08-08,Lenovo ThinkPad,Laptops,CUST0031,3,1099,3297
TXN00799,2024-08-08,iPad Air,Tablets,CUST0641,1,599,599
TXN01640,2024-08-08,Lenovo ThinkPad,Laptops,CUST0533,1,1099,1099
TXN01656,2024-08-08,USB-C Cable,Accessories,CUST0372,1,19,19
TXN00412,2024-08-08,Dell XPS 13,Laptops,CUST0739,1,1299,1299
TXN01979,2024-08-09,"Dell 27"" 4K Monitor",Monitors,CUST0609,1,399,399
TXN01168,2024-08-09,"Dell 27"" 4K Monitor",Monitors,CUST0421,1,399,399
TXN00933,2024-08-09,"Samsung 24"" FHD",Monitors,CUST0170,3,179,537
TXN02113,2024-08-09,Lenovo ThinkPad,Laptops,CUST0471,1,1099,1099
TXN00826,2024-08-09,HP Pavilion 15,Laptops,CUST0608,1,749,749
TXN02479,2024-08-09,"Dell 27"" 4K Monitor",Monitors,CUST0549,1,399,399
TXN02064,2024-08-10,USB-C Cable,Accessories,CUST0145,3,19,57
TXN01865,2024-08-10,Google Pixel 8,Smartphones,CUST0248,1,699,699
TXN00867,2024-08-10,Samsung Tab S9,Tablets,CUST0639,1,549,549
TXN02335,2024-08-10,"LG UltraWide 34""",Monitors,CUST0361,1,549,549
TXN01494,2024-08-10,Bluetooth Headphones,Accessories,CUST0381,1,149,149
TXN00013,2024-08-10,Samsung Galaxy S24,Smartphones,CUST0524,2,899,1798
TXN01249,2024-08-10,"Dell 27"" 4K Monitor",Monitors,CUST0133,2,399,798
TXN00049,2024-08-10,"LG UltraWide 34""",Monitors,CUST0346,1,549,549
TXN02061,2024-08-11,Google Pixel 8,Smartphones,CUST0328,1,699,699
TXN00369,2024-08-11,Microsoft Surface Go,Tablets,CUST0647,2,449,898
TXN00440,2024-08-11,Dell XPS 13,Laptops,CUST0552,1,1299,1299
TXN02411,2024-08-11,Wireless Mouse,Accessories,CUST0645,1,29,29
TXN02206,2024-08-11,Samsung Galaxy S24,Smartphones,CUST0450,3,899,2697
TXN00428,2024-08-11,Microsoft Surface Go,Tablets,CUST0082,1,449,449
TXN01047,2024-08-12,Lenovo ThinkPad,Laptops,CUST0109,2,1099,2198
TXN00760,2024-08-12,Laptop Stand,Accessories,CUST0520,1,49,49
TXN00902,2024-08-12,Google Pixel 8,Smartphones,CUST0252,1,699,699
TXN00413,2024-08-12,Google Pixel 8,Smartphones,CUST0488,2,699,1398
TXN00011,2024-08-12,Lenovo ThinkPad,Laptops,CUST0537,1,1099,1099
TXN00016,2024-08-12,Laptop Stand,Accessories,CUST0423,3,49,147
TXN00600,2024-08-12,"MacBook Pro 14""",Laptops,CUST0782,2,1899,3798
TXN01546,2024-08-13,Lenovo ThinkPad,Laptops,CUST0297,1,1099,1099
TXN00738,2024-08-13,HP Pavilion 15,Laptops,CUST0514,1,749,749
TXN01762,2024-08-13,Google Pixel 8,Smartphones,CUST0771,2,699,1398
TXN00723,2024-08-13,iPhone 15 Pro,Smartphones,CUST0654,3,999,2997
TXN00687,2024-08-13,"Dell 27"" 4K Monitor",Monitors,CUST0737,1,399,399
TXN01733,2024-08-13,Webcam HD,Accessories,CUST0103,1,79,79
TXN00691,2024-08-13,Microsoft Surface Go,Tablets,CUST0506,3,449,1347
TXN01339,2024-08-13,Lenovo ThinkPad,Laptops,CUST0514,3,1099,3297
TXN00041,2024-08-13,"Dell 27"" 4K Monitor",Monitors,CUST0175,2,399,798
TXN01589,2024-08-13,"LG UltraWide 34""",Monitors,CUST0284,2,549,1098
TXN02306,2024-08-13,Samsung Galaxy S24,Smartphones,CUST0175,2,899,1798
TXN01427,2024-08-14,"Dell 27"" 4K Monitor",Monitors,CUST0103,1,399,399
TXN00950,2024-08-14,Wireless Mouse,Accessories,CUST0545,1,29,29
TXN01202,2024-08-14,Samsung Tab S9,Tablets,CUST0663,1,549,549
TXN00959,2024-08-14,Bluetooth Headphones,Accessories,CUST0792,1,149,149
TXN02431,2024-08-14,OnePlus 12,Smartphones,CUST0377,1,649,649
TXN00563,2024-08-14,Samsung Tab S9,Tablets,CUST0620,2,549,1098
TXN02392,2024-08-14,iPhone 15 Pro,Smartphones,CUST0085,1,999,999
TXN01831,2024-08-14,Lenovo ThinkPad,Laptops,CUST0798,1,1099,1099
TXN01807,2024-08-14,OnePlus 12,Smartphones,CUST0704,2,649,1298
TXN00705,2024-08-14,OnePlus 12,Smartphones,CUST0313,1,649,649
TXN00060,2024-08-14,"Dell 27"" 4K Monitor",Monitors,CUST0435,1,399,399
TXN00890,2024-08-15,"MacBook Pro 14""",Laptops,CUST0541,1,1899,1899
TXN00943,2024-08-15,Laptop Stand,Accessories,CUST0335,1,49,49
TXN02062,2024-08-15,OnePlus 12,Smartphones,CUST0665,3,649,1947
TXN02228,2024-08-15,iPhone 15 Pro,Smartphones,CUST0128,3,999,2997
TXN00067,2024-08-15,Samsung Galaxy S24,Smartphones,CUST0682,1,899,899
TXN02200,2024-08-15,USB-C Cable,Accessories,CUST0318,1,19,19
TXN00260,2024-08-15,OnePlus 12,Smartphones,CUST0019,1,649,649
TXN00223,2024-08-16,Lenovo ThinkPad,Laptops,CUST0045,3,1099,3297
TXN00958,2024-08-16,iPhone 15 Pro,Smartphones,CUST0034,1,999,999
TXN01164,2024-08-16,iPhone 15 Pro,Smartphones,CUST0446,1,999,999
TXN01989,2024-08-16,Dell XPS 13,Laptops,CUST0717,1,1299,1299
TXN00034,2024-08-16,USB-C Cable,Accessories,CUST0111,3,19,57
TXN00470,2024-08-17,Bluetooth Headphones,Accessories,CUST0149,1,149,149
TXN01978,2024-08-17,Wireless Mouse,Accessories,CUST0407,3,29,87
TXN01863,2024-08-17,HP Pavilion 15,Laptops,CUST0464,1,749,749
TXN02337,2024-08-17,"Dell 27"" 4K Monitor",Monitors,CUST0699,2,399,798
TXN02051,2024-08-17,iPad Air,Tablets,CUST0134,3,599,1797
TXN00741,2024-08-17,Lenovo ThinkPad,Laptops,CUST0082,5,1099,5495
TXN01297,2024-08-17,iPhone 15 Pro,Smartphones,CUST0122,1,999,999
TXN02098,2024-08-17,"MacBook Pro 14""",Laptops,CUST0753,3,1899,5697
TXN01662,2024-08-18,Laptop Stand,Accessories,CUST0032,1,49,49
TXN01810,2024-08-18,"MacBook Pro 14""",Laptops,CUST0241,2,1899,3798
TXN02134,2024-08-18,Google Pixel 8,Smartphones,CUST0717,1,699,699
TXN00542,2024-08-18,Microsoft Surface Go,Tablets,CUST0757,1,449,449
TXN00433,2024-08-19,Dell XPS 13,Laptops,CUST0276,1,1299,1299
TXN00559,2024-08-19,USB-C Cable,Accessories,CUST0247,3,19,57
TXN02180,2024-08-19,Microsoft Surface Go,Tablets,CUST0015,5,449,2245
TXN01895,2024-08-19,Samsung Galaxy S24,Smartphones,CUST0173,1,899,899
TXN01558,2024-08-19,Dell XPS 13,Laptops,CUST0731,1,1299,1299
TXN01442,2024-08-19,"LG UltraWide 34""",Monitors,CUST0449,2,549,1098
TXN00377,2024-08-19,Samsung Tab S9,Tablets,CUST0610,1,549,549
TXN00629,2024-08-19,Webcam HD,Accessories,CUST0303,4,79,316
TXN01928,2024-08-20,Lenovo ThinkPad,Laptops,CUST0014,1,1099,1099
TXN01059,2024-08-20,Samsung Galaxy S24,Smartphones,CUST0073,1,899,899
TXN02387,2024-08-20,HP Pavilion 15,Laptops,CUST0395,1,749,749
TXN00289,2024-08-20,Lenovo ThinkPad,Laptops,CUST0524,1,1099,1099
TXN00528,2024-08-20,"Dell 27"" 4K Monitor",Monitors,CUST0506,4,399,1596
TXN01547,2024-08-20,"Samsung 24"" FHD",Monitors,CUST0727,1,179,179
TXN01870,2024-08-20,Laptop Stand,Accessories,CUST0509,2,49,98
TXN01641,2024-08-20,"Dell 27"" 4K Monitor",Monitors,CUST0112,1,399,399
TXN02218,2024-08-20,Samsung Galaxy S24,Smartphones,CUST0602,1,899,899
TXN01635,2024-08-21,iPhone 15 Pro,Smartphones,CUST0506,2,999,1998
TXN01278,2024-08-21,HP Pavilion 15,Laptops,CUST0581,2,749,1498
TXN00263,2024-08-21,iPad Air,Tablets,CUST0037,1,599,599
TXN00798,2024-08-21,iPhone 15 Pro,Smartphones,CUST0467,1,999,999
TXN00337,2024-08-21,Microsoft Surface Go,Tablets,CUST0381,1,449,449
TXN01118,2024-08-21,"MacBook Pro 14""",Laptops,CUST0783,1,1899,1899
TXN02123,2024-08-21,HP Pavilion 15,Laptops,CUST0372,2,749,1498
TXN00411,2024-08-22,Webcam HD,Accessories,CUST0162,2,79,158
TXN00164,2024-08-22,Dell XPS 13,Laptops,CUST0314,3,1299,3897
TXN01171,2024-08-22,"MacBook Pro 14""",Laptops,CUST0047,2,1899,3798
TXN00985,2024-08-22,Samsung Galaxy S24,Smartphones,CUST0218,1,899,899
TXN01150,2024-08-22,iPhone 15 Pro,Smartphones,CUST0484,1,999,999
TXN02462,2024-08-22,Samsung Galaxy S24,Smartphones,CUST0639,1,899,899
TXN00181,2024-08-22,"Dell 27"" 4K Monitor",Monitors,CUST0027,2,399,798
TXN00612,2024-08-22,iPad Air,Tablets,CUST0646,1,599,599
TXN00182,2024-08-22,Webcam HD,Accessories,CUST0223,5,79,395
TXN02414,2024-08-22,"MacBook Pro 14""",Laptops,CUST0525,1,1899,1899
TXN00161,2024-08-22,Google Pixel 8,Smartphones,CUST0468,2,699,1398
TXN00644,2024-08-22,Wireless Mouse,Accessories,CUST0036,2,29,58
TXN01374,2024-08-23,HP Pavilion 15,Laptops,CUST0233,2,749,1498
TXN01056,2024-08-23,HP Pavilion 15,Laptops,CUST0021,2,749,1498
TXN00235,2024-08-23,Samsung Galaxy S24,Smartphones,CUST0698,5,899,4495
TXN00206,2024-08-23,USB-C Cable,Accessories,CUST0484,1,19,19
TXN00449,2024-08-24,Lenovo ThinkPad,Laptops,CUST0370,4,1099,4396
TXN01227,2024-08-24,Samsung Galaxy S24,Smartphones,CUST0614,1,899,899
TXN02368,2024-08-24,Lenovo ThinkPad,Laptops,CUST0192,2,1099,2198
TXN02153,2024-08-24,OnePlus 12,Smartphones,CUST0238,4,649,2596
TXN00907,2024-08-24,Dell XPS 13,Laptops,CUST0591,5,1299,6495
TXN01709,2024-08-24,USB-C Cable,Accessories,CUST0490,1,19,19
TXN00634,2024-08-24,iPhone 15 Pro,Smartphones,CUST0297,5,999,4995
TXN02281,2024-08-25,Laptop Stand,Accessories,CUST0204,1,49,49
TXN00292,2024-08-25,HP Pavilion 15,Laptops,CUST0174,1,749,749
TXN01742,2024-08-25,iPhone 15 Pro,Smartphones,CUST0567,3,999,2997
TXN02112,2024-08-25,Google Pixel 8,Smartphones,CUST0424,1,699,699
TXN01248,2024-08-25,USB-C Cable,Accessories,CUST0574,5,19,95
TXN01194,2024-08-25,Webcam HD,Accessories,CUST0528,1,79,79
TXN01504,2024-08-26,Lenovo ThinkPad,Laptops,CUST0143,1,1099,1099
TXN01170,2024-08-26,Samsung Galaxy S24,Smartphones,CUST0198,2,899,1798
TXN02449,2024-08-26,iPhone 15 Pro,Smartphones,CUST0001,1,999,999
TXN00832,2024-08-26,iPhone 15 Pro,Smartphones,CUST0326,1,999,999
TXN00608,2024-08-26,iPhone 15 Pro,Smartphones,CUST0265,1,999,999
TXN01031,2024-08-26,Webcam HD,Accessories,CUST0483,2,79,158
TXN00712,2024-08-27,iPhone 15 Pro,Smartphones,CUST0486,1,999,999
TXN00991,2024-08-27,Webcam HD,Accessories,CUST0420,2,79,158
TXN01944,2024-08-27,HP Pavilion 15,Laptops,CUST0378,2,749,1498
TXN01396,2024-08-27,Bluetooth Headphones,Accessories,CUST0506,1,149,149
TXN02186,2024-08-27,Samsung Tab S9,Tablets,CUST0479,2,549,1098
TXN01203,2024-08-27,"MacBook Pro 14""",Laptops,CUST0365,1,1899,1899
TXN02310,2024-08-27,"LG UltraWide 34""",Monitors,CUST0217,1,549,549
TXN00141,2024-08-27,Microsoft Surface Go,Tablets,CUST0360,2,449,898
TXN00122,2024-08-27,Microsoft Surface Go,Tablets,CUST0794,1,449,449
TXN00571,2024-08-28,Lenovo ThinkPad,Laptops,CUST0675,1,1099,1099
TXN00784,2024-08-28,OnePlus 12,Smartphones,CUST0011,2,649,1298
TXN01845,2024-08-28,"MacBook Pro 14""",Laptops,CUST0040,2,1899,3798
TXN01668,2024-08-28,Microsoft Surface Go,Tablets,CUST0763,1,449,449
TXN01545,2024-08-28,Samsung Galaxy S24,Smartphones,CUST0596,1,899,899
TXN01229,2024-08-28,Laptop Stand,Accessories,CUST0663,1,49,49
TXN01086,2024-08-28,Webcam HD,Accessories,CUST0625,2,79,158
TXN01934,2024-08-28,HP Pavilion 15,Laptops,CUST0601,1,749,749
TXN00119,2024-08-28,Microsoft Surface Go,Tablets,CUST0236,3,449,1347
TXN02384,2024-09-01,Samsung Galaxy S24,Smartphones,CUST0537,4,899,3596
TXN01896,2024-09-01,Wireless Mouse,Accessories,CUST0079,2,29,58
TXN00996,2024-09-01,Samsung Galaxy S24,Smartphones,CUST0419,1,899,899
TXN00568,2024-09-01,HP Pavilion 15,Laptops,CUST0645,4,749,2996
TXN00554,2024-09-01,Webcam HD,Accessories,CUST0240,1,79,79
TXN00468,2024-09-01,HP Pavilion 15,Laptops,CUST0368,1,749,749
TXN02018,2024-09-01,Lenovo ThinkPad,Laptops,CUST0469,2,1099,2198
TXN00148,2024-09-01,iPad Air,Tablets,CUST0021,1,599,599
TXN02205,2024-09-01,Samsung Galaxy S24,Smartphones,CUST0217,3,899,2697
TXN01916,2024-09-01,"MacBook Pro 14""",Laptops,CUST0420,1,1899,1899
TXN00572,2024-09-01,"MacBook Pro 14""",Laptops,CUST0790,3,1899,5697
TXN00878,2024-09-01,"Dell 27"" 4K Monitor",Monitors,CUST0153,1,399,399
TXN01748,2024-09-01,Webcam HD,Accessories,CUST0629,1,79,79
TXN01952,2024-09-01,Samsung Galaxy S24,Smartphones,CUST0549,2,899,1798
TXN01905,2024-09-02,Wireless Mouse,Accessories,CUST0667,2,29,58
TXN00052,2024-09-02,Dell XPS 13,Laptops,CUST0156,2,1299,2598
TXN00416,2024-09-02,HP Pavilion 15,Laptops,CUST0230,3,749,2247
TXN01306,2024-09-02,USB-C Cable,Accessories,CUST0375,1,19,19
TXN00343,2024-09-02,HP Pavilion 15,Laptops,CUST0245,2,749,1498
TXN00305,2024-09-03,Bluetooth Headphones,Accessories,CUST0667,1,149,149
TXN01356,2024-09-03,USB-C Cable,Accessories,CUST0735,1,19,19
TXN01008,2024-09-03,Lenovo ThinkPad,Laptops,CUST0104,1,1099,1099
TXN02024,2024-09-03,Dell XPS 13,Laptops,CUST0466,1,1299,1299
TXN02400,2024-09-03,Samsung Galaxy S24,Smartphones,CUST0776,2,899,1798
TXN02172,2024-09-03,iPhone 15 Pro,Smartphones,CUST0657,1,999,999
TXN02247,2024-09-04,OnePlus 12,Smartphones,CUST0475,1,649,649
TXN01735,2024-09-04,"MacBook Pro 14""",Laptops,CUST0183,1,1899,1899
TXN01016,2024-09-04,OnePlus 12,Smartphones,CUST0307,1,649,649
TXN00188,2024-09-04,"Samsung 24"" FHD",Monitors,CUST0186,1,179,179
TXN02124,2024-09-04,"MacBook Pro 14""",Laptops,CUST0070,1,1899,1899
TXN00493,2024-09-04,Lenovo ThinkPad,Laptops,CUST0380,1,1099,1099
TXN02283,2024-09-04,"Dell 27"" 4K Monitor",Monitors,CUST0075,3,399,1197
TXN00222,2024-09-04,Samsung Tab S9,Tablets,CUST0052,2,549,1098
TXN00373,2024-09-04,Lenovo ThinkPad,Laptops,CUST0342,3,1099,3297
TXN01234,2024-09-04,Samsung Galaxy S24,Smartphones,CUST0449,2,899,1798
TXN00891,2024-09-05,Webcam HD,Accessories,CUST0352,2,79,158
TXN00718,2024-09-05,Dell XPS 13,Laptops,CUST0117,4,1299,5196
TXN00205,2024-09-05,OnePlus 12,Smartphones,CUST0136,1,649,649
TXN01759,2024-09-05,HP Pavilion 15,Laptops,CUST0260,1,749,749
TXN01677,2024-09-05,iPad Air,Tablets,CUST0110,1,599,599
TXN00637,2024-09-06,Laptop Stand,Accessories,CUST0459,2,49,98
TXN02006,2024-09-06,Microsoft Surface Go,Tablets,CUST0693,1,449,449
TXN02350,2024-09-06,Wireless Mouse,Accessories,CUST0565,2,29,58
TXN00776,2024-09-06,iPhone 15 Pro,Smartphones,CUST0521,1,999,999
TXN01382,2024-09-06,OnePlus 12,Smartphones,CUST0718,5,649,3245
TXN01101,2024-09-06,iPhone 15 Pro,Smartphones,CUST0617,1,999,999
TXN02161,2024-09-06,OnePlus 12,Smartphones,CUST0679,1,649,649
TXN01953,2024-09-06,USB-C Cable,Accessories,CUST0784,2,19,38
TXN02022,2024-09-07,Laptop Stand,Accessories,CUST0260,3,49,147
TXN01879,2024-09-07,Samsung Galaxy S24,Smartphones,CUST0747,2,899,1798
TXN00139,2024-09-07,Samsung Galaxy S24,Smartphones,CUST0572,4,899,3596
TXN02471,2024-09-07,Webcam HD,Accessories,CUST0459,4,79,316
TXN02220,2024-09-07,Google Pixel 8,Smartphones,CUST0656,2,699,1398
TXN00624,2024-09-08,"Dell 27"" 4K Monitor",Monitors,CUST0592,1,399,399
TXN00827,2024-09-08,Lenovo ThinkPad,Laptops,CUST0122,1,1099,1099
TXN00656,2024-09-08,OnePlus 12,Smartphones,CUST0210,1,649,649
TXN02265,2024-09-08,Samsung Galaxy S24,Smartphones,CUST0459,2,899,1798
TXN01098,2024-09-08,"Samsung 24"" FHD",Monitors,CUST0022,2,179,358
TXN02216,2024-09-08,USB-C Cable,Accessories,CUST0610,1,19,19
TXN00722,2024-09-08,Lenovo ThinkPad,Laptops,CUST0525,3,1099,3297
TXN01615,2024-09-08,HP Pavilion 15,Laptops,CUST0614,2,749,1498
TXN00310,2024-09-08,Google Pixel 8,Smartphones,CUST0043,2,699,1398
TXN00162,2024-09-08,Samsung Tab S9,Tablets,CUST0713,1,549,549
TXN01675,2024-09-09,"MacBook Pro 14""",Laptops,CUST0759,2,1899,3798
TXN01127,2024-09-09,Samsung Tab S9,Tablets,CUST0051,3,549,1647
TXN00135,2024-09-09,Samsung Galaxy S24,Smartphones,CUST0603,1,899,899
TXN01492,2024-09-09,iPhone 15 Pro,Smartphones,CUST0131,2,999,1998
TXN02197,2024-09-09,Wireless Mouse,Accessories,CUST0168,2,29,58
TXN00019,2024-09-09,OnePlus 12,Smartphones,CUST0734,2,649,1298
TXN01575,2024-09-09,USB-C Cable,Accessories,CUST0087,1,19,19
TXN00640,2024-09-09,Lenovo ThinkPad,Laptops,CUST0704,1,1099,1099
TXN01769,2024-09-09,iPhone 15 Pro,Smartphones,CUST0058,1,999,999
TXN01818,2024-09-09,"MacBook Pro 14""",Laptops,CUST0107,2,1899,3798
TXN01409,2024-09-09,Dell XPS 13,Laptops,CUST0030,1,1299,1299
TXN00729,2024-09-10,OnePlus 12,Smartphones,CUST0236,1,649,649
TXN01063,2024-09-10,Webcam HD,Accessories,CUST0590,3,79,237
TXN02266,2024-09-10,Samsung Tab S9,Tablets,CUST0536,2,549,1098
TXN02126,2024-09-10,Samsung Galaxy S24,Smartphones,CUST0279,3,899,2697
TXN01743,2024-09-10,Laptop Stand,Accessories,CUST0393,1,49,49
TXN00812,2024-09-10,Microsoft Surface Go,Tablets,CUST0478,2,449,898
TXN00285,2024-09-10,Lenovo ThinkPad,Laptops,CUST0785,1,1099,1099
TXN00353,2024-09-11,iPhone 15 Pro,Smartphones,CUST0118,1,999,999
TXN01780,2024-09-11,Microsoft Surface Go,Tablets,CUST0052,1,449,449
TXN01650,2024-09-11,Bluetooth Headphones,Accessories,CUST0590,1,149,149
TXN00103,2024-09-11,OnePlus 12,Smartphones,CUST0567,1,649,649
TXN00099,2024-09-11,iPhone 15 Pro,Smartphones,CUST0329,1,999,999
TXN02005,2024-09-11,OnePlus 12,Smartphones,CUST0181,1,649,649
TXN01599,2024-09-11,Samsung Galaxy S24,Smartphones,CUST0333,1,899,899
TXN01727,2024-09-11,iPhone 15 Pro,Smartphones,CUST0133,1,999,999
TXN00231,2024-09-11,Webcam HD,Accessories,CUST0580,1,79,79
TXN01755,2024-09-11,Lenovo ThinkPad,Laptops,CUST0659,3,1099,3297
TXN01561,2024-09-11,iPhone 15 Pro,Smartphones,CUST0034,4,999,3996
TXN00789,2024-09-12,Samsung Galaxy S24,Smartphones,CUST0331,1,899,899
TXN00025,2024-09-12,HP Pavilion 15,Laptops,CUST0649,1,749,749
TXN01723,2024-09-12,HP Pavilion 15,Laptops,CUST0012,2,749,1498
TXN00055,2024-09-12,Webcam HD,Accessories,CUST0432,2,79,158
TXN01725,2024-09-13,USB-C Cable,Accessories,CUST0434,1,19,19
TXN01808,2024-09-13,Bluetooth Headphones,Accessories,CUST0516,3,149,447
TXN00588,2024-09-14,iPad Air,Tablets,CUST0649,2,599,1198
TXN01471,2024-09-14,"MacBook Pro 14""",Laptops,CUST0001,1,1899,1899
TXN01405,2024-09-14,Webcam HD,Accessories,CUST0641,2,79,158
TXN01390,2024-09-14,Webcam HD,Accessories,CUST0690,1,79,79
TXN01926,2024-09-14,Lenovo ThinkPad,Laptops,CUST0145,1,1099,1099
TXN02253,2024-09-14,iPhone 15 Pro,Smartphones,CUST0649,1,999,999
TXN01642,2024-09-14,iPad Air,Tablets,CUST0683,1,599,599
TXN02144,2024-09-15,Samsung Galaxy S24,Smartphones,CUST0548,1,899,899
TXN01670,2024-09-15,HP Pavilion 15,Laptops,CUST0683,1,749,749
TXN00560,2024-09-15,"MacBook Pro 14""",Laptops,CUST0543,1,1899,1899
TXN00970,2024-09-15,Bluetooth Headphones,Accessories,CUST0527,1,149,149
TXN00270,2024-09-15,HP Pavilion 15,Laptops,CUST0372,5,749,3745
TXN00024,2024-09-15,Microsoft Surface Go,Tablets,CUST0614,1,449,449
TXN01033,2024-09-15,Dell XPS 13,Laptops,CUST0669,1,1299,1299
TXN01245,2024-09-15,Google Pixel 8,Smartphones,CUST0483,5,699,3495
TXN00357,2024-09-15,Samsung Galaxy S24,Smartphones,CUST0240,2,899,1798
TXN00864,2024-09-15,OnePlus 12,Smartphones,CUST0337,2,649,1298
TXN01204,2024-09-16,Lenovo ThinkPad,Laptops,CUST0113,2,1099,2198
TXN00715,2024-09-16,USB-C Cable,Accessories,CUST0297,1,19,19
TXN00831,2024-09-16,"Dell 27"" 4K Monitor",Monitors,CUST0420,1,399,399
TXN01624,2024-09-17,"MacBook Pro 14""",Laptops,CUST0331,2,1899,3798
TXN01242,2024-09-17,iPhone 15 Pro,Smartphones,CUST0214,1,999,999
TXN00224,2024-09-17,OnePlus 12,Smartphones,CUST0293,1,649,649
TXN02040,2024-09-17,"LG UltraWide 34""",Monitors,CUST0196,1,549,549
TXN01666,2024-09-17,"Dell 27"" 4K Monitor",Monitors,CUST0673,1,399,399
TXN01028,2024-09-17,Microsoft Surface Go,Tablets,CUST0119,1,449,449
TXN01766,2024-09-17,"Dell 27"" 4K Monitor",Monitors,CUST0047,3,399,1197
TXN02447,2024-09-17,Google Pixel 8,Smartphones,CUST0048,1,699,699
TXN00087,2024-09-17,Samsung Tab S9,Tablets,CUST0150,2,549,1098
TXN02494,2024-09-17,Lenovo ThinkPad,Laptops,CUST0206,2,1099,2198
TXN00316,2024-09-17,"MacBook Pro 14""",Laptops,CUST0144,1,1899,1899
TXN00820,2024-09-18,Laptop Stand,Accessories,CUST0330,1,49,49
TXN00132,2024-09-18,Google Pixel 8,Smartphones,CUST0099,1,699,699
TXN01693,2024-09-18,HP Pavilion 15,Laptops,CUST0446,3,749,2247
TXN01228,2024-09-18,USB-C Cable,Accessories,CUST0797,1,19,19
TXN01811,2024-09-18,Samsung Galaxy S24,Smartphones,CUST0030,1,899,899
TXN02193,2024-09-18,"LG UltraWide 34""",Monitors,CUST0463,1,549,549
TXN02441,2024-09-18,Google Pixel 8,Smartphones,CUST0513,2,699,1398
TXN01045,2024-09-18,"MacBook Pro 14""",Laptops,CUST0428,2,1899,3798
TXN01509,2024-09-18,Webcam HD,Accessories,CUST0254,2,79,158
TXN01493,2024-09-19,Lenovo ThinkPad,Laptops,CUST0148,5,1099,5495
TXN00965,2024-09-19,HP Pavilion 15,Laptops,CUST0742,3,749,2247
TXN01231,2024-09-19,HP Pavilion 15,Laptops,CUST0778,1,749,749
TXN01911,2024-09-20,Google Pixel 8,Smartphones,CUST0314,1,699,699
TXN01318,2024-09-20,USB-C Cable,Accessories,CUST0360,1,19,19
TXN02116,2024-09-20,OnePlus 12,Smartphones,CUST0093,1,649,649
TXN02448,2024-09-20,Dell XPS 13,Laptops,CUST0649,1,1299,1299
TXN01044,2024-09-20,Webcam HD,Accessories,CUST0664,1,79,79
TXN01804,2024-09-20,Google Pixel 8,Smartphones,CUST0271,2,699,1398
TXN00111,2024-09-20,USB-C Cable,Accessories,CUST0575,2,19,38
TXN01243,2024-09-20,"Samsung 24"" FHD",Monitors,CUST0594,2,179,358
TXN00191,2024-09-20,iPhone 15 Pro,Smartphones,CUST0041,1,999,999
TXN01695,2024-09-21,HP Pavilion 15,Laptops,CUST0427,2,749,1498
TXN00601,2024-09-21,"MacBook Pro 14""",Laptops,CUST0127,1,1899,1899
TXN01949,2024-09-21,"Samsung 24"" FHD",Monitors,CUST0702,1,179,179
TXN01884,2024-09-21,Bluetooth Headphones,Accessories,CUST0103,4,149,596
TXN01219,2024-09-21,Microsoft Surface Go,Tablets,CUST0156,1,449,449
TXN01179,2024-09-21,Dell XPS 13,Laptops,CUST0786,1,1299,1299
TXN02339,2024-09-21,"Samsung 24"" FHD",Monitors,CUST0014,1,179,179
TXN02178,2024-09-21,iPhone 15 Pro,Smartphones,CUST0296,4,999,3996
TXN00941,2024-09-21,OnePlus 12,Smartphones,CUST0677,3,649,1947
TXN01375,2024-09-22,iPad Air,Tablets,CUST0610,1,599,599
TXN01696,2024-09-22,OnePlus 12,Smartphones,CUST0696,3,649,1947
TXN01308,2024-09-22,iPhone 15 Pro,Smartphones,CUST0207,1,999,999
TXN01024,2024-09-22,"MacBook Pro 14""",Laptops,CUST0068,2,1899,3798
TXN01760,2024-09-22,"Dell 27"" 4K Monitor",Monitors,CUST0299,1,399,399
TXN00848,2024-09-22,"LG UltraWide 34""",Monitors,CUST0008,1,549,549
TXN01251,2024-09-22,Bluetooth Headphones,Accessories,CUST0540,1,149,149
TXN01218,2024-09-22,USB-C Cable,Accessories,CUST0774,1,19,19
TXN01481,2024-09-23,Laptop Stand,Accessories,CUST0578,2,49,98
TXN02357,2024-09-23,"MacBook Pro 14""",Laptops,CUST0352,1,1899,1899
TXN02314,2024-09-23,OnePlus 12,Smartphones,CUST0519,2,649,1298
TXN01655,2024-09-23,"Samsung 24"" FHD",Monitors,CUST0363,3,179,537
TXN02227,2024-09-23,HP Pavilion 15,Laptops,CUST0399,1,749,749
